2026-09-25T06:52:25Z	200	265	https://archive.org/advancedsearch.php?q=creator%3A%28%22ben%20franklin%20stores%22%29&fl[]=identifier&fl[]=title&fl[]=date&rows=30&page=1&output=json	SEARCH A18_bf_creator | ct=application/json CL=
2026-09-25T06:53:05Z	200	490	https://archive.org/advancedsearch.php?q=title%3A%28%22chain%20store%20sales%22%29%20AND%20mediatype%3A%28texts%29&fl[]=identifier&fl[]=title&fl[]=date&rows=60&page=1&output=json	SEARCH B01_chain_store_sales | ct=application/json CL=
2026-09-25T06:53:09Z	200	4753	https://archive.org/advancedsearch.php?q=identifier%3A%281963censusofbusi%2A%29&fl[]=identifier&fl[]=title&fl[]=date&rows=100&page=1&output=json	SEARCH B02_1963cob | ct=application/json CL=
2026-09-25T06:53:13Z	200	496	https://archive.org/advancedsearch.php?q=title%3A%28%22ben%20franklin%20stores%22%29%20OR%20title%3A%28%22ben%20franklin%20shops%22%29&fl[]=identifier&fl[]=title&fl[]=date&rows=40&page=1&output=json	SEARCH B03_bf_stores | ct=application/json CL=
2026-09-25T06:53:18Z	200	24390	https://archive.org/metadata/sim_business-week_1971_index_0	METADATA sim_business-week_1971_index_0 | ct=application/json CL=
2026-09-25T06:54:06Z	200	7031	https://archive.org/advancedsearch.php?q=collection%3A%28pub_business-week%29%20AND%20YEAR%3A%5B1962%20TO%201976%5D&fl[]=identifier&fl[]=title&fl[]=date&rows=100&page=1&output=json	SEARCH B04_bw_coll_1962_76 | ct=application/json CL=
2026-09-25T06:54:10Z	200	247	https://archive.org/advancedsearch.php?q=collection%3A%28pub_chain-store-age%29&fl[]=identifier&fl[]=title&fl[]=date&rows=20&page=1&output=json	SEARCH B05_csa_coll | ct=application/json CL=
2026-09-25T06:54:15Z	200	77540	https://archive.org/metadata/31761117266239	METADATA 31761117266239 | ct=application/json CL=
2026-09-25T06:54:21Z	200	42272	https://archive.org/metadata/sim_business-week_1964_index_0	METADATA sim_business-week_1964_index_0 | ct=application/json CL=
2026-09-25T06:54:48Z	200	397185	https://ia800908.us.archive.org/33/items/sim_business-week_1971_index_0/sim_business-week_1971_index_0_djvu.txt	TEXT sim_business-week_1971_index_0 sim_business-week_1971_index_0_djvu.txt | ct=text/plain; charset=utf-8 CL=397185
